rodada,id_clube_home,id_clube_away,data
25,327,294,2022-09-03
25,280,275,2022-09-03
25,286,314,2022-09-03
25,293,266,2022-09-03
25,262,354,2022-09-04
25,264,285,2022-09-04
25,356,263,2022-09-04
25,373,282,2022-09-04
25,1371,276,2022-09-04
25,277,290,2022-09-05
