rodada,id_clube_home,id_clube_away,data
15,266,264,2022-07-02
15,277,262,2022-07-02
15,286,282,2022-07-02
15,354,285,2022-07-02
15,327,290,2022-07-03
15,275,293,2022-07-03
15,373,276,2022-07-03
15,314,1371,2022-07-03
15,294,356,2022-07-03
15,280,263,2022-07-04
