rodada,id_clube_home,id_clube_away,data
35,263,1371,2022-10-31
35,354,266,2022-10-31
35,286,294,2022-11-01
35,373,277,2022-11-01
35,314,280,2022-11-01
35,327,285,2022-11-02
35,276,282,2022-11-02
35,293,290,2022-11-02
35,262,264,2022-11-03
35,275,356,2022-11-03
