rodada,id_clube_home,id_clube_away,data
4,262,275,2022-04-20
4,327,293,2022-04-30
4,354,280,2022-04-30
4,290,282,2022-04-30
4,1371,373,2022-04-30
4,264,356,2022-05-01
4,263,286,2022-05-01
4,285,314,2022-05-01
4,294,266,2022-05-01
4,276,277,2022-05-02
