rodada,id_clube_home,id_clube_away,data
9,327,1371,2022-06-04
9,354,294,2022-06-04
9,373,264,2022-06-04
9,314,276,2022-06-04
9,293,277,2022-06-04
9,262,356,2022-06-05
9,280,285,2022-06-05
9,275,282,2022-06-05
9,286,266,2022-06-05
9,263,290,2022-06-06
