rodada,id_clube_home,id_clube_away,data
36,1371,265,2024-11-30
36,288,264,2024-11-30
36,284,276,2024-12-01
36,287,356,2024-12-01
36,262,285,2024-12-01
36,267,373,2024-12-01
36,280,283,2024-12-01
36,293,266,2024-12-01
