rodada,id_clube_home,id_clube_away,data
1,285,265,2024-04-13
1,288,286,2024-04-13
1,283,263,2024-04-14
1,287,275,2024-04-14
1,266,280,2024-04-14
1,267,284,2024-04-14
1,264,282,2024-04-14
1,276,356,2024-04-14
1,293,1371,2024-04-14
1,373,262,2024-04-14
