rodada,id_clube_home,id_clube_away,data
8,263,266,2024-06-11
8,373,264,2024-06-11
8,286,287,2024-06-11
8,280,282,2024-06-12
8,285,276,2024-06-13
8,283,1371,2024-06-13
8,262,284,2024-06-13
8,293,288,2024-06-13
8,265,356,2024-06-14
8,275,267,2024-06-14
