rodada,id_clube_home,id_clube_away,data
6,262,264,2024-05-11
6,265,280,2024-05-12
6,267,287,2024-05-12
6,275,293,2024-05-12
6,356,263,2024-05-12
6,373,283,2024-05-12
6,276,266,2024-05-13
