rodada,id_clube_home,id_clube_away,data
5,266,282,2024-05-04
5,280,262,2024-05-04
5,287,276,2024-05-05
5,263,265,2024-05-05
5,264,356,2024-05-05
5,293,267,2024-05-05
5,1371,275,2024-05-05
