rodada,id_clube_home,id_clube_away,data
38,282,267,2025-12-07
38,263,356,2025-12-07
38,354,275,2025-12-07
38,264,286,2025-12-07
38,266,265,2025-12-07
38,285,280,2025-12-07
38,277,283,2025-12-07
38,292,284,2025-12-07
38,287,276,2025-12-07
