rodada,id_clube_home,id_clube_away,data
24,263,282,2025-09-20
24,287,266,2025-09-20
24,354,265,2025-09-20
24,262,267,2025-09-21
24,275,356,2025-09-21
24,277,276,2025-09-21
24,2305,286,2025-09-21
24,283,280,2025-09-21
24,285,284,2025-09-21
24,292,264,2025-09-21
