rodada,id_clube_home,id_clube_away,data
27,266,282,2025-10-04
27,280,284,2025-10-04
27,285,263,2025-10-04
27,267,287,2025-10-05
27,264,2305,2025-10-05
27,276,275,2025-10-05
27,283,292,2025-10-05
27,265,262,2025-10-05
27,354,277,2025-10-05
27,286,356,2025-10-05
