rodada,id_clube_home,id_clube_away,data
28,263,262,2025-10-15
28,275,280,2025-10-15
28,2305,285,2025-10-15
28,292,354,2025-10-15
28,277,264,2025-10-16
28,282,283,2025-10-16
28,284,276,2025-10-16
28,356,267,2025-10-16
28,266,286,2025-10-17
28,287,265,2025-10-17
