rodada,id_clube_home,id_clube_away,data
10,266,267,2025-05-24
10,276,2305,2025-05-24
10,275,262,2025-05-25
10,282,264,2025-05-25
10,284,265,2025-05-25
10,287,277,2025-05-25
10,356,283,2025-05-25
10,292,285,2025-05-25
10,280,286,2025-05-26
