rodada,id_clube_home,id_clube_away,data
17,263,264,2025-07-26
17,2305,287,2025-07-26
17,356,280,2025-07-26
17,292,277,2025-07-26
17,262,282,2025-07-27
17,275,284,2025-07-27
17,276,266,2025-07-27
17,283,354,2025-07-27
17,285,267,2025-07-27
17,265,286,2025-07-27
