rodada,id_clube_home,id_clube_away,data
7,266,292,2025-05-03
7,264,285,2025-05-03
7,354,287,2025-05-03
7,267,275,2025-05-04
7,283,262,2025-05-04
7,284,277,2025-05-04
7,265,263,2025-05-04
7,280,2305,2025-05-05
7,286,282,2025-05-05
