rodada,id_clube_home,id_clube_away,data
36,266,276,2025-11-27
36,286,265,2025-11-28
36,267,285,2025-11-28
36,277,292,2025-11-29
36,287,2305,2025-11-29
36,354,283,2025-11-30
36,264,263,2025-11-30
