rodada,id_clube_home,id_clube_away,data
30,264,356,2021-11-06
30,285,284,2021-11-06
30,266,292,2021-11-07
30,277,275,2021-11-07
30,282,327,2021-11-07
30,354,1371,2021-11-07
30,265,276,2021-11-07
30,280,293,2021-11-07
30,315,262,2021-11-08
30,373,286,2021-11-23
