rodada,id_clube_home,id_clube_away,data
15,292,280,2021-08-06
15,293,276,2021-08-07
15,262,285,2021-08-08
15,275,356,2021-08-08
15,277,264,2021-08-08
15,327,266,2021-08-08
15,354,373,2021-08-08
15,286,282,2021-08-08
15,1371,265,2021-08-08
15,284,315,2021-08-09
