rodada,id_clube_home,id_clube_away,data
34,280,292,2021-10-28
34,282,286,2021-11-20
34,356,275,2021-11-20
34,315,284,2021-11-20
34,266,327,2021-11-21
34,264,277,2021-11-21
34,285,262,2021-11-21
34,265,1371,2021-11-21
34,373,354,2021-11-21
34,276,293,2021-11-25
