rodada,id_clube_home,id_clube_away,data
16,282,275,2021-08-14
16,280,286,2021-08-14
16,262,292,2021-08-15
16,264,354,2021-08-15
16,276,284,2021-08-15
16,285,266,2021-08-15
16,356,277,2021-08-15
16,265,373,2021-08-15
16,1371,293,2021-08-15
16,315,327,2021-08-16
