rodada,id_clube_home,id_clube_away,data
23,356,373,2021-10-02
23,280,264,2021-10-02
23,1371,327,2021-10-02
23,262,293,2021-10-03
23,275,286,2021-10-03
23,282,285,2021-10-03
23,284,292,2021-10-03
23,315,276,2021-10-03
23,277,266,2021-10-27
23,265,354,2021-10-27
