rodada,id_clube_home,id_clube_away,data
9,327,277,2021-07-03
9,293,356,2021-07-03
9,262,266,2021-07-04
9,264,285,2021-07-04
9,276,280,2021-07-04
9,284,373,2021-07-04
9,354,286,2021-07-04
9,292,275,2021-07-04
9,315,265,2021-07-04
9,1371,282,2021-07-04
