rodada,id_clube_home,id_clube_away,data
21,282,292,2021-09-18
21,293,286,2021-09-18
21,315,275,2021-09-18
21,262,284,2021-09-19
21,264,327,2021-09-19
21,276,373,2021-09-19
21,285,356,2021-09-19
21,354,277,2021-09-19
21,265,280,2021-09-19
21,1371,266,2021-09-20
