rodada,id_clube_home,id_clube_away,data
9,283,282,2023-06-03
9,293,263,2023-06-03
9,356,265,2023-06-03
9,327,264,2023-06-03
9,266,280,2023-06-04
9,275,294,2023-06-04
9,277,285,2023-06-04
9,290,1371,2023-06-04
9,284,276,2023-06-04
9,267,262,2023-06-05
