rodada,id_clube_home,id_clube_away,data
22,290,285,2023-09-02
22,293,282,2023-09-02
22,266,356,2023-09-03
22,263,262,2023-09-03
22,264,275,2023-09-03
22,283,280,2023-09-03
22,284,1371,2023-09-03
22,265,267,2023-09-03
22,327,277,2023-09-03
