rodada,id_clube_home,id_clube_away,data
28,276,284,2023-10-21
28,265,356,2023-10-21
28,1371,290,2023-10-21
28,262,267,2023-10-22
28,263,293,2023-10-22
28,264,327,2023-10-22
28,280,266,2023-10-22
28,282,283,2023-10-22
28,285,277,2023-10-22
28,294,275,2023-10-22
