rodada,id_clube_home,id_clube_away,data
5,262,290,2023-05-10
5,277,265,2023-05-10
5,280,327,2023-05-10
5,285,293,2023-05-10
5,1371,282,2023-05-10
5,263,264,2023-05-11
5,275,284,2023-05-11
5,283,266,2023-05-11
5,294,267,2023-05-11
5,356,276,2023-05-11
