rodada,id_clube_home,id_clube_away,data
4,283,277,2023-05-06
4,266,267,2023-05-07
4,263,282,2023-05-07
4,276,285,2023-05-07
4,290,275,2023-05-07
4,284,280,2023-05-07
4,293,262,2023-05-07
4,265,294,2023-05-07
4,327,1371,2023-05-07
4,264,356,2023-05-08
