rodada,id_clube_home,id_clube_away,data
17,266,277,2023-07-29
17,264,267,2023-07-29
17,285,1371,2023-07-29
17,293,283,2023-07-29
17,356,280,2023-07-29
17,263,294,2023-07-30
17,276,265,2023-07-30
17,290,284,2023-07-30
17,282,262,2023-07-30
17,327,275,2023-07-30
