rodada,id_clube_home,id_clube_away,data
34,262,266,2023-11-11
34,294,283,2023-11-11
34,267,327,2023-11-12
34,275,285,2023-11-12
34,277,276,2023-11-12
34,280,263,2023-11-12
34,282,290,2023-11-12
34,284,264,2023-11-12
34,265,293,2023-11-12
34,1371,356,2023-11-12
