rodada,id_clube_home,id_clube_away,data
24,290,262,2023-09-20
24,266,283,2023-09-21
24,267,294,2023-09-21
24,276,356,2023-09-21
24,293,285,2023-09-21
24,264,263,2023-09-22
24,284,275,2023-09-22
24,282,1371,2023-09-24
