rodada,id_clube_home,id_clube_away,data
1,263,276,2023-04-15
1,275,1371,2023-04-15
1,280,265,2023-04-15
1,293,290,2023-04-15
1,356,285,2023-04-15
1,327,266,2023-04-15
1,262,294,2023-04-16
1,264,283,2023-04-16
1,282,267,2023-04-16
1,284,277,2023-04-16
