rodada,id_clube_home,id_clube_away,data
38,266,284,2023-12-07
38,267,280,2023-12-07
38,276,262,2023-12-07
38,277,356,2023-12-07
38,283,275,2023-12-07
38,285,263,2023-12-07
38,294,264,2023-12-07
38,265,282,2023-12-07
38,1371,293,2023-12-07
