rodada,id_clube_home,id_clube_away,data
27,284,293,2023-10-18
27,294,1371,2023-10-18
27,327,263,2023-10-18
27,267,356,2023-10-19
27,275,282,2023-10-19
27,277,280,2023-10-19
27,290,276,2023-10-19
27,283,262,2023-10-19
27,265,285,2023-10-19
27,266,264,2023-10-20
