rodada,id_clube_home,id_clube_away,data
35,293,267,2023-11-25
35,266,294,2023-11-26
35,263,277,2023-11-26
35,276,1371,2023-11-26
35,282,284,2023-11-26
35,285,280,2023-11-26
35,356,275,2023-11-26
35,327,262,2023-11-26
35,290,283,2023-11-28
