rodada,id_clube_home,id_clube_away,data
15,266,262,2023-07-16
15,263,280,2023-07-16
15,276,277,2023-07-16
15,283,294,2023-07-16
15,285,275,2023-07-16
15,293,265,2023-07-16
15,356,1371,2023-07-16
15,290,282,2023-07-17
15,264,284,2023-09-19
15,327,267,2023-09-25
