rodada,id_clube_home,id_clube_away,data
31,262,277,2023-11-01
31,264,293,2023-11-01
31,285,327,2023-11-01
31,294,284,2023-11-01
31,263,275,2023-11-02
31,276,283,2023-11-02
31,290,280,2023-11-02
31,282,356,2023-11-02
31,1371,267,2023-11-02
